trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
15277362,15:43:00,15:43:00,1,14,0,0
15277363,17:00:00,17:00:00,1,0,0,0
15277363,17:02:00,17:02:00,323,1,0,0
15277363,17:03:00,17:03:00,325,2,0,0
15277363,17:05:00,17:05:00,332,3,0,0
15277363,17:07:00,17:07:00,338,4,0,0
15277363,17:10:00,17:10:00,340,5,0,0
15277363,17:15:00,17:15:00,7973,6,0,0
15277363,18:29:00,18:29:00,5901,7,0,0
15277363,18:31:00,18:31:00,5859,8,0,0
15277363,18:33:00,18:33:00,5853,9,0,0
15277363,18:34:00,18:34:00,5849,10,0,0
15277363,18:35:00,18:35:00,5848,11,0,0
15277363,18:37:00,18:37:00,5603,12,0,0
15277363,18:46:00,18:46:00,8010,13,0,0
15277363,18:51:00,18:51:00,7994,14,0,0
15277364,09:00:00,09:00:00,1,0,0,0
15277364,09:02:00,09:02:00,323,1,0,0
15277364,09:04:00,09:04:00,325,2,0,0
15277364,09:07:00,09:07:00,332,3,0,0
15277364,09:10:00,09:10:00,338,4,0,0
15277364,09:13:00,09:13:00,340,5,0,0
15277364,09:15:00,09:15:00,7973,6,0,0
15277364,09:40:00,09:40:00,6279,7,0,0
15277364,09:45:00,09:45:00,6285,8,0,0
15277364,09:47:00,09:47:00,6286,9,0,0
15277364,09:49:00,09:49:00,6393,10,0,0
15277364,09:53:00,09:53:00,6372,11,0,0
15277364,09:55:00,09:55:00,6345,12,0,0
15277364,10:00:00,10:00:00,6104,13,0,0
15277365,10:30:00,10:30:00,6104,0,0,0
15277365,10:31:00,10:31:00,6102,1,0,0
15277365,10:32:00,10:32:00,6172,2,0,0
15277365,10:34:00,10:34:00,6367,3,0,0
15277365,10:36:00,10:36:00,6869,4,0,0
15277365,10:38:00,10:38:00,6284,5,0,0
15277365,10:40:00,10:40:00,6280,6,0,0
15277365,11:16:00,11:16:00,7973,7,0,0
15277365,11:24:00,11:24:00,339,8,0,0
15277365,11:25:00,11:25:00,337,9,0,0
15277365,11:29:00,11:29:00,333,10,0,0
15277365,11:33:00,11:33:00,326,11,0,0
15277365,11:36:00,11:36:00,324,12,0,0
15277365,11:45:00,11:45:00,1,13,0,0
15277366,12:00:00,12:00:00,1,0,0,0
15277366,12:02:00,12:02:00,323,1,0,0
15277366,12:04:00,12:04:00,325,2,0,0
15277366,12:07:00,12:07:00,332,3,0,0
15277366,12:10:00,12:10:00,338,4,0,0
15277366,12:13:00,12:13:00,340,5,0,0
15277366,12:15:00,12:15:00,7973,6,0,0
15277366,12:40:00,12:40:00,6279,7,0,0
15277366,12:45:00,12:45:00,6285,8,0,0
15277366,12:47:00,12:47:00,6286,9,0,0
15277366,12:49:00,12:49:00,6393,10,0,0
15277366,12:53:00,12:53:00,6372,11,0,0
15277366,12:55:00,12:55:00,6345,12,0,0
15277366,13:00:00,13:00:00,6104,13,0,0
15277367,14:00:00,14:00:00,6104,0,0,0
15277367,14:01:00,14:01:00,6102,1,0,0
15277367,14:02:00,14:02:00,6172,2,0,0
15277367,14:04:00,14:04:00,6367,3,0,0
15277367,14:06:00,14:06:00,6869,4,0,0
15277367,14:08:00,14:08:00,6284,5,0,0
15277367,14:10:00,14:10:00,6280,6,0,0
15277367,14:46:00,14:46:00,7973,7,0,0
15277367,14:54:00,14:54:00,339,8,0,0
15277367,14:55:00,14:55:00,337,9,0,0
15277367,14:59:00,14:59:00,333,10,0,0
15277367,15:03:00,15:03:00,326,11,0,0
15277367,15:06:00,15:06:00,324,12,0,0
15277367,15:15:00,15:15:00,1,13,0,0
15277368,16:00:00,16:00:00,1,0,0,0
15277368,16:02:00,16:02:00,323,1,0,0
15277368,16:04:00,16:04:00,325,2,0,0
15277368,16:07:00,16:07:00,332,3,0,0
15277368,16:10:00,16:10:00,338,4,0,0
15277368,16:13:00,16:13:00,340,5,0,0
15277368,16:15:00,16:15:00,7973,6,0,0
15277368,16:40:00,16:40:00,6279,7,0,0
15277368,16:45:00,16:45:00,6285,8,0,0
15277368,16:47:00,16:47:00,6286,9,0,0
15277368,16:49:00,16:49:00,6393,10,0,0
15277368,16:53:00,16:53:00,6372,11,0,0
15277368,16:55:00,16:55:00,6345,12,0,0
15277368,17:00:00,17:00:00,6104,13,0,0
15277369,18:30:00,18:30:00,6104,0,0,0
15277369,18:31:00,18:31:00,6102,1,0,0
15277369,18:32:00,18:32:00,6172,2,0,0
15277369,18:34:00,18:34:00,6367,3,0,0
15277369,18:36:00,18:36:00,6869,4,0,0
15277369,18:38:00,18:38:00,6284,5,0,0
15277369,18:40:00,18:40:00,6280,6,0,0
15277369,19:16:00,19:16:00,7973,7,0,0
15277369,19:24:00,19:24:00,339,8,0,0
15277369,19:25:00,19:25:00,337,9,0,0
15277369,19:29:00,19:29:00,333,10,0,0
15277369,19:33:00,19:33:00,326,11,0,0
15277369,19:36:00,19:36:00,324,12,0,0
15277369,19:45:00,19:45:00,1,13,0,0
15277370,09:00:00,09:00:00,1,0,0,0
15277370,09:00:00,09:00:00,323,1,0,0
15277370,09:00:00,09:00:00,325,2,0,0
15277370,09:01:00,09:01:00,332,3,0,0
15277370,09:02:00,09:02:00,338,4,0,0
15277370,09:03:00,09:03:00,340,5,0,0
15277370,09:04:00,09:04:00,7973,6,0,0
15277370,09:18:00,09:18:00,7060,7,0,0
15277370,10:57:00,10:57:00,7090,8,0,0
15277370,10:57:00,10:57:00,7078,9,0,0
15277370,10:58:00,10:58:00,1352,10,0,0
15277370,10:59:00,10:59:00,1910,11,0,0
15277370,11:00:00,11:00:00,1297,12,0,0
15277371,11:30:00,11:30:00,1297,0,0,0
15277371,11:30:00,11:30:00,1975,1,0,0
15277371,11:31:00,11:31:00,1303,2,0,0
15277371,11:31:00,11:31:00,7073,3,0,0
15277371,11:32:00,11:32:00,7074,4,0,0
15277371,13:24:00,13:24:00,7973,5,0,0
15277371,13:26:00,13:26:00,339,6,0,0
15277371,13:27:00,13:27:00,337,7,0,0
15277371,13:28:00,13:28:00,333,8,0,0
15277371,13:29:00,13:29:00,326,9,0,0
15277371,13:29:00,13:29:00,324,10,0,0
15277371,13:30:00,13:30:00,1,11,0,0
15277372,09:00:00,09:00:00,6104,0,0,0
15277372,09:01:00,09:01:00,6102,1,0,0
15277372,09:02:00,09:02:00,6172,2,0,0
15277372,09:04:00,09:04:00,6367,3,0,0
15277372,09:06:00,09:06:00,6869,4,0,0
15277372,09:08:00,09:08:00,6284,5,0,0
15277372,09:10:00,09:10:00,6280,6,0,0
15277372,09:46:00,09:46:00,7973,7,0,0
15277372,09:54:00,09:54:00,339,8,0,0
15277372,09:55:00,09:55:00,337,9,0,0
15277372,09:59:00,09:59:00,333,10,0,0
15277372,10:03:00,10:03:00,326,11,0,0
15277372,10:06:00,10:06:00,324,12,0,0
15277372,10:15:00,10:15:00,1,13,0,0
15277373,10:30:00,10:30:00,1,0,0,0
15277373,10:32:00,10:32:00,323,1,0,0
15277373,10:34:00,10:34:00,325,2,0,0
15277373,10:37:00,10:37:00,332,3,0,0
15277373,10:40:00,10:40:00,338,4,0,0
15277373,10:43:00,10:43:00,340,5,0,0
15277373,10:45:00,10:45:00,7973,6,0,0
15277373,11:10:00,11:10:00,6279,7,0,0
15277373,11:15:00,11:15:00,6285,8,0,0
15277373,11:17:00,11:17:00,6286,9,0,0
15277373,11:19:00,11:19:00,6393,10,0,0
15277373,11:23:00,11:23:00,6372,11,0,0
15277373,11:25:00,11:25:00,6345,12,0,0
15277373,11:30:00,11:30:00,6104,13,0,0
15277374,12:00:00,12:00:00,6104,0,0,0
15277374,12:01:00,12:01:00,6102,1,0,0
15277374,12:02:00,12:02:00,6172,2,0,0
15277374,12:04:00,12:04:00,6367,3,0,0
15277374,12:06:00,12:06:00,6869,4,0,0
15277374,12:08:00,12:08:00,6284,5,0,0
15277374,12:10:00,12:10:00,6280,6,0,0
15277374,12:46:00,12:46:00,7973,7,0,0
15277374,12:54:00,12:54:00,339,8,0,0
15277374,12:55:00,12:55:00,337,9,0,0
15277374,12:59:00,12:59:00,333,10,0,0
15277374,13:03:00,13:03:00,326,11,0,0
15277374,13:06:00,13:06:00,324,12,0,0
15277374,13:15:00,13:15:00,1,13,0,0
15277375,14:00:00,14:00:00,1,0,0,0
15277375,14:02:00,14:02:00,323,1,0,0
15277375,14:04:00,14:04:00,325,2,0,0
15277375,14:07:00,14:07:00,332,3,0,0
15277375,14:10:00,14:10:00,338,4,0,0
15277375,14:13:00,14:13:00,340,5,0,0
15277375,14:15:00,14:15:00,7973,6,0,0
15277375,14:40:00,14:40:00,6279,7,0,0
15277375,14:45:00,14:45:00,6285,8,0,0
15277375,14:47:00,14:47:00,6286,9,0,0
15277375,14:49:00,14:49:00,6393,10,0,0
15277375,14:53:00,14:53:00,6372,11,0,0
15277375,14:55:00,14:55:00,6345,12,0,0
15277375,15:00:00,15:00:00,6104,13,0,0
15277376,16:00:00,16:00:00,6104,0,0,0
15277376,16:01:00,16:01:00,6102,1,0,0
15277376,16:02:00,16:02:00,6172,2,0,0
15277376,16:04:00,16:04:00,6367,3,0,0
15277376,16:06:00,16:06:00,6869,4,0,0
15277376,16:08:00,16:08:00,6284,5,0,0
15277376,16:10:00,16:10:00,6280,6,0,0
15277376,16:46:00,16:46:00,7973,7,0,0
15277376,16:54:00,16:54:00,339,8,0,0
15277376,16:55:00,16:55:00,337,9,0,0
15277376,16:59:00,16:59:00,333,10,0,0
15277376,17:03:00,17:03:00,326,11,0,0
15277376,17:06:00,17:06:00,324,12,0,0
15277376,17:15:00,17:15:00,1,13,0,0
15277377,18:00:00,18:00:00,1,0,0,0
15277377,18:02:00,18:02:00,323,1,0,0
15277377,18:04:00,18:04:00,325,2,0,0
15277377,18:07:00,18:07:00,332,3,0,0
15277377,18:10:00,18:10:00,338,4,0,0
15277377,18:13:00,18:13:00,340,5,0,0
15277377,18:15:00,18:15:00,7973,6,0,0
15277377,18:40:00,18:40:00,6279,7,0,0
15277377,18:45:00,18:45:00,6285,8,0,0
15277377,18:47:00,18:47:00,6286,9,0,0
15277377,18:49:00,18:49:00,6393,10,0,0
15277377,18:53:00,18:53:00,6372,11,0,0
15277377,18:55:00,18:55:00,6345,12,0,0
15277377,19:00:00,19:00:00,6104,13,0,0
15277378,09:30:00,09:30:00,3906,0,0,0
15277378,09:40:00,09:40:00,3913,1,0,0
15277378,09:43:00,09:43:00,3916,2,0,0
15277378,09:47:00,09:47:00,3919,3,0,0
15277378,09:50:00,09:50:00,3922,4,0,0
15277378,09:56:00,09:56:00,3928,5,0,0
15277378,10:12:00,10:12:00,3944,6,0,0
15277378,10:33:00,10:33:00,7194,7,0,0
15277378,10:52:00,10:52:00,7060,8,0,0
15277378,11:16:00,11:16:00,7973,9,0,0
15277378,11:23:00,11:23:00,339,10,0,0
15277378,11:24:00,11:24:00,337,11,0,0
15277378,11:26:00,11:26:00,333,12,0,0
15277378,11:27:00,11:27:00,326,13,0,0
15277378,11:29:00,11:29:00,324,14,0,0
15277378,11:30:00,11:30:00,1,15,0,0
15277379,11:45:00,11:45:00,1,0,0,0
15277379,11:48:00,11:48:00,323,1,0,0
15277379,11:50:00,11:50:00,325,2,0,0
15277379,11:55:00,11:55:00,332,3,0,0
15277379,11:59:00,11:59:00,338,4,0,0
15277379,12:01:00,12:01:00,340,5,0,0
15277379,12:04:00,12:04:00,7973,6,0,0
15277379,12:33:00,12:33:00,7194,7,0,0
15277379,12:50:00,12:50:00,3949,8,0,0
15277379,13:06:00,13:06:00,3963,9,0,0
15277379,13:11:00,13:11:00,3968,10,0,0
15277379,13:14:00,13:14:00,3971,11,0,0
15277379,13:18:00,13:18:00,3974,12,0,0
15277379,13:20:00,13:20:00,3975,13,0,0
15277379,13:30:00,13:30:00,3906,14,0,0
15277380,15:00:00,15:00:00,3906,0,0,0
15277380,15:08:00,15:08:00,3913,1,0,0
15277380,15:13:00,15:13:00,3916,2,0,0
15277380,15:15:00,15:15:00,3919,3,0,0
15277380,15:19:00,15:19:00,3922,4,0,0
15277380,15:28:00,15:28:00,3928,5,0,0
15277380,15:44:00,15:44:00,3944,6,0,0
15277380,16:02:00,16:02:00,7194,7,0,0
15277380,16:35:00,16:35:00,7973,8,0,0
15277380,16:40:00,16:40:00,339,9,0,0
15277380,16:41:00,16:41:00,337,10,0,0
15277380,16:44:00,16:44:00,333,11,0,0
15277380,16:46:00,16:46:00,326,12,0,0
15277380,16:48:00,16:48:00,324,13,0,0
15277380,16:50:00,16:50:00,1,14,0,0
15277381,17:00:00,17:00:00,1,0,0,0
15277381,17:03:00,17:03:00,323,1,0,0
15277381,17:05:00,17:05:00,325,2,0,0
15277381,17:10:00,17:10:00,332,3,0,0
15277381,17:14:00,17:14:00,338,4,0,0
15277381,17:16:00,17:16:00,340,5,0,0
15277381,17:19:00,17:19:00,7973,6,0,0
15277381,17:48:00,17:48:00,7194,7,0,0
15277381,18:05:00,18:05:00,3949,8,0,0
15277381,18:21:00,18:21:00,3963,9,0,0
15277381,18:26:00,18:26:00,3968,10,0,0
15277381,18:29:00,18:29:00,3971,11,0,0
15277381,18:33:00,18:33:00,3974,12,0,0
15277381,18:35:00,18:35:00,3975,13,0,0
15277381,18:45:00,18:45:00,3906,14,0,0
15277382,09:30:00,09:30:00,1,0,0,0
15277382,09:33:00,09:33:00,323,1,0,0
15277382,09:35:00,09:35:00,325,2,0,0
15277382,09:40:00,09:40:00,332,3,0,0
15277382,09:44:00,09:44:00,338,4,0,0
15277382,09:46:00,09:46:00,340,5,0,0
15277382,09:49:00,09:49:00,7973,6,0,0
15277382,10:18:00,10:18:00,7194,7,0,0
15277382,10:35:00,10:35:00,3949,8,0,0
15277382,10:51:00,10:51:00,3963,9,0,0
15277382,10:56:00,10:56:00,3968,10,0,0
15277382,10:59:00,10:59:00,3971,11,0,0
15277382,11:03:00,11:03:00,3974,12,0,0
15277382,11:05:00,11:05:00,3975,13,0,0
15277382,11:15:00,11:15:00,3906,14,0,0
15277383,12:30:00,12:30:00,3906,0,0,0
15277383,12:38:00,12:38:00,3913,1,0,0
15277383,12:43:00,12:43:00,3916,2,0,0
15277383,12:45:00,12:45:00,3919,3,0,0
15277383,12:49:00,12:49:00,3922,4,0,0
15277383,12:58:00,12:58:00,3928,5,0,0
15277383,13:14:00,13:14:00,3944,6,0,0
15277383,13:32:00,13:32:00,7194,7,0,0
15277383,14:05:00,14:05:00,7973,8,0,0
15277383,14:10:00,14:10:00,339,9,0,0
15277383,14:11:00,14:11:00,337,10,0,0
15277383,14:14:00,14:14:00,333,11,0,0
15277383,14:16:00,14:16:00,326,12,0,0
15277383,14:18:00,14:18:00,324,13,0,0
15277383,14:20:00,14:20:00,1,14,0,0
15277384,15:00:00,15:00:00,1,0,0,0
15277384,15:03:00,15:03:00,323,1,0,0
15277384,15:05:00,15:05:00,325,2,0,0
15277384,15:10:00,15:10:00,332,3,0,0
15277384,15:14:00,15:14:00,338,4,0,0
15277384,15:16:00,15:16:00,340,5,0,0
15277384,15:19:00,15:19:00,7973,6,0,0
15277384,15:48:00,15:48:00,7194,7,0,0
15277384,16:05:00,16:05:00,3949,8,0,0
15277384,16:21:00,16:21:00,3963,9,0,0
15277384,16:26:00,16:26:00,3968,10,0,0
15277384,16:29:00,16:29:00,3971,11,0,0
15277384,16:33:00,16:33:00,3974,12,0,0
15277384,16:35:00,16:35:00,3975,13,0,0
15277384,16:45:00,16:45:00,3906,14,0,0
15277385,17:00:00,17:00:00,3906,0,0,0
15277385,17:08:00,17:08:00,3913,1,0,0
15277385,17:13:00,17:13:00,3916,2,0,0
15277385,17:15:00,17:15:00,3919,3,0,0
15277385,17:19:00,17:19:00,3922,4,0,0
15277385,17:28:00,17:28:00,3928,5,0,0
15277385,17:44:00,17:44:00,3944,6,0,0
15277385,18:02:00,18:02:00,7194,7,0,0
15277385,18:35:00,18:35:00,7973,8,0,0
15277385,18:40:00,18:40:00,339,9,0,0
15277385,18:41:00,18:41:00,337,10,0,0
15277385,18:44:00,18:44:00,333,11,0,0
15277385,18:46:00,18:46:00,326,12,0,0
15277385,18:48:00,18:48:00,324,13,0,0
15277385,18:50:00,18:50:00,1,14,0,0
15277386,10:00:00,10:00:00,1,0,0,0
15277386,10:01:00,10:01:00,323,1,0,0
15277386,10:03:00,10:03:00,325,2,0,0
15277386,10:05:00,10:05:00,332,3,0,0
15277386,10:07:00,10:07:00,338,4,0,0
15277386,10:09:00,10:09:00,340,5,0,0
15277386,10:11:00,10:11:00,7973,6,0,0
15277386,11:56:00,11:56:00,7090,7,0,0
15277386,11:57:00,11:57:00,7078,8,0,0
15277386,11:57:00,11:57:00,1352,9,0,0
15277386,11:58:00,11:58:00,1910,10,0,0
15277386,12:00:00,12:00:00,1297,11,0,0
15277387,13:00:00,13:00:00,1297,0,0,0
15277387,13:00:00,13:00:00,1975,1,0,0
15277387,13:01:00,13:01:00,1303,2,0,0
15277387,13:01:00,13:01:00,7073,3,0,0
15277387,13:02:00,13:02:00,7074,4,0,0
15277387,14:54:00,14:54:00,7973,5,0,0
15277387,14:56:00,14:56:00,339,6,0,0
15277387,14:57:00,14:57:00,337,7,0,0
15277387,14:58:00,14:58:00,333,8,0,0
15277387,14:59:00,14:59:00,326,9,0,0
15277387,14:59:00,14:59:00,324,10,0,0
15277387,15:00:00,15:00:00,1,11,0,0
15277388,16:00:00,16:00:00,1,0,0,0
15277388,16:00:00,16:00:00,323,1,0,0
15277388,16:01:00,16:01:00,325,2,0,0
15277388,16:01:00,16:01:00,332,3,0,0
15277388,16:02:00,16:02:00,338,4,0,0
15277388,16:03:00,16:03:00,340,5,0,0
15277388,16:05:00,16:05:00,7973,6,0,0
15277388,17:10:00,17:10:00,4865,7,0,0
15277388,17:26:00,17:26:00,4026,8,0,0
15277388,18:11:00,18:11:00,7090,9,0,0
15277388,18:11:00,18:11:00,7078,10,0,0
15277388,18:12:00,18:12:00,1352,11,0,0
15277388,18:14:00,18:14:00,2004,12,0,0
15277388,18:16:00,18:16:00,1910,13,0,0
15277388,18:18:00,18:18:00,1297,14,0,0
15277389,18:30:00,18:30:00,1297,0,0,0
15277389,18:32:00,18:32:00,1975,1,0,0
15277389,18:35:00,18:35:00,1303,2,0,0
15277389,18:36:00,18:36:00,7073,3,0,0
15277389,18:37:00,18:37:00,7074,4,0,0
15277389,20:10:00,20:10:00,7060,5,0,0
15277389,20:27:00,20:27:00,7973,6,0,0
15277389,20:36:00,20:36:00,339,7,0,0
15277389,20:37:00,20:37:00,337,8,0,0
15277389,20:39:00,20:39:00,333,9,0,0
15277389,20:42:00,20:42:00,326,10,0,0
15277389,20:44:00,20:44:00,324,11,0,0
15277389,20:45:00,20:45:00,1,12,0,0
15277390,10:00:00,10:00:00,1,0,0,0
15277390,10:02:00,10:02:00,323,1,0,0
15277390,10:03:00,10:03:00,325,2,0,0
15277390,10:05:00,10:05:00,332,3,0,0
15277390,10:07:00,10:07:00,338,4,0,0
15277390,10:10:00,10:10:00,340,5,0,0
15277390,10:15:00,10:15:00,7973,6,0,0
15277390,11:29:00,11:29:00,5901,7,0,0
15277390,11:31:00,11:31:00,5859,8,0,0
15277390,11:33:00,11:33:00,5853,9,0,0
15277390,11:34:00,11:34:00,5849,10,0,0
15277390,11:35:00,11:35:00,5848,11,0,0
15277390,11:37:00,11:37:00,5603,12,0,0
15277390,11:46:00,11:46:00,8010,13,0,0
15277390,11:51:00,11:51:00,7994,14,0,0
15277391,13:00:00,13:00:00,7994,0,0,0
15277391,13:02:00,13:02:00,5683,1,0,0
15277391,13:11:00,13:11:00,5602,2,0,0
15277391,13:13:00,13:13:00,5847,3,0,0
15277391,13:14:00,13:14:00,5850,4,0,0
15277391,13:15:00,13:15:00,5854,5,0,0
15277391,13:16:00,13:16:00,5858,6,0,0
15277391,13:19:00,13:19:00,5867,7,0,0
15277391,14:41:00,14:41:00,7973,8,0,0
15277391,14:45:00,14:45:00,339,9,0,0
15277391,14:46:00,14:46:00,337,10,0,0
15277391,14:47:00,14:47:00,333,11,0,0
15277391,14:48:00,14:48:00,326,12,0,0
15277391,14:49:00,14:49:00,324,13,0,0
15277391,14:50:00,14:50:00,1,14,0,0
15277392,15:30:00,15:30:00,1,0,0,0
15277392,15:32:00,15:32:00,323,1,0,0
15277392,15:33:00,15:33:00,325,2,0,0
15277392,15:35:00,15:35:00,332,3,0,0
15277392,15:37:00,15:37:00,338,4,0,0
15277392,15:40:00,15:40:00,340,5,0,0
15277392,15:45:00,15:45:00,7973,6,0,0
15277392,16:59:00,16:59:00,5901,7,0,0
15277392,17:01:00,17:01:00,5859,8,0,0
15277392,17:03:00,17:03:00,5853,9,0,0
15277392,17:04:00,17:04:00,5849,10,0,0
15277392,17:05:00,17:05:00,5848,11,0,0
15277392,17:07:00,17:07:00,5603,12,0,0
15277392,17:16:00,17:16:00,8010,13,0,0
15277392,17:21:00,17:21:00,7994,14,0,0
15277393,17:40:00,17:40:00,7994,0,0,0
15277393,17:45:00,17:45:00,5683,1,0,0
15277393,17:58:00,17:58:00,5602,2,0,0
15277393,18:02:00,18:02:00,5847,3,0,0
15277393,18:06:00,18:06:00,5850,4,0,0
15277393,18:08:00,18:08:00,5854,5,0,0
15277393,18:12:00,18:12:00,5858,6,0,0
15277393,18:15:00,18:15:00,5867,7,0,0
15277393,19:05:00,19:05:00,7973,8,0,0
15277393,19:11:00,19:11:00,339,9,0,0
15277393,19:12:00,19:12:00,337,10,0,0
15277393,19:14:00,19:14:00,333,11,0,0
15277393,19:17:00,19:17:00,326,12,0,0
15277393,19:20:00,19:20:00,324,13,0,0
15277393,19:23:00,19:23:00,1,14,0,0
15277394,10:30:00,10:30:00,6104,0,0,0
15277394,10:31:00,10:31:00,6102,1,0,0
15277394,10:32:00,10:32:00,6172,2,0,0
15277394,10:33:00,10:33:00,6167,3,0,0
15277394,10:34:00,10:34:00,6171,4,0,0
15277394,10:37:00,10:37:00,6179,5,0,0
15277394,11:10:00,11:10:00,7194,6,0,0
15277394,11:38:00,11:38:00,3949,7,0,0
15277394,11:47:00,11:47:00,3963,8,0,0
15277394,11:50:00,11:50:00,3968,9,0,0
15277394,11:52:00,11:52:00,3971,10,0,0
15277394,11:53:00,11:53:00,3974,11,0,0
15277394,11:54:00,11:54:00,3975,12,0,0
15277394,12:00:00,12:00:00,3906,13,0,0
15277395,12:30:00,12:30:00,3906,0,0,0
15277395,12:34:00,12:34:00,3913,1,0,0
15277395,12:35:00,12:35:00,3916,2,0,0
15277395,12:37:00,12:37:00,3919,3,0,0
15277395,12:39:00,12:39:00,3922,4,0,0
15277395,12:41:00,12:41:00,3928,5,0,0
15277395,12:50:00,12:50:00,3944,6,0,0
15277395,13:19:00,13:19:00,7194,7,0,0
15277395,13:53:00,13:53:00,6178,8,0,0
15277395,13:55:00,13:55:00,6370,9,0,0
15277395,13:58:00,13:58:00,6372,10,0,0
15277395,13:58:00,13:58:00,6345,11,0,0
15277395,14:00:00,14:00:00,6104,12,0,0
15277396,16:30:00,16:30:00,6104,0,0,0
15277396,16:31:00,16:31:00,6102,1,0,0
15277396,16:32:00,16:32:00,6172,2,0,0
15277396,16:33:00,16:33:00,6167,3,0,0
15277396,16:34:00,16:34:00,6171,4,0,0
15277396,16:37:00,16:37:00,6179,5,0,0
15277396,17:10:00,17:10:00,7194,6,0,0
15277396,17:38:00,17:38:00,3949,7,0,0
15277396,17:47:00,17:47:00,3963,8,0,0
15277396,17:50:00,17:50:00,3968,9,0,0
15277396,17:52:00,17:52:00,3971,10,0,0
15277396,17:53:00,17:53:00,3974,11,0,0
15277396,17:54:00,17:54:00,3975,12,0,0
15277396,18:00:00,18:00:00,3906,13,0,0
15277397,19:00:00,19:00:00,3906,0,0,0
15277397,19:04:00,19:04:00,3913,1,0,0
15277397,19:05:00,19:05:00,3916,2,0,0
15277397,19:07:00,19:07:00,3919,3,0,0
15277397,19:09:00,19:09:00,3922,4,0,0
15277397,19:11:00,19:11:00,3928,5,0,0
15277397,19:20:00,19:20:00,3944,6,0,0
15277397,19:49:00,19:49:00,7194,7,0,0
15277397,20:23:00,20:23:00,6178,8,0,0
15277397,20:25:00,20:25:00,6370,9,0,0
15277397,20:28:00,20:28:00,6372,10,0,0
15277397,20:28:00,20:28:00,6345,11,0,0
15277397,20:30:00,20:30:00,6104,12,0,0
15277398,10:30:00,10:30:00,1297,0,0,0
15277398,10:32:00,10:32:00,1975,1,0,0
15277398,10:36:00,10:36:00,1303,2,0,0
15277398,10:38:00,10:38:00,7073,3,0,0
15277398,10:41:00,10:41:00,7074,4,0,0
15277398,11:25:00,11:25:00,4865,5,0,0
15277398,11:36:00,11:36:00,5258,6,0,0
15277398,11:38:00,11:38:00,3975,7,0,0
15277398,11:41:00,11:41:00,3978,8,0,0
15277398,11:42:00,11:42:00,3980,9,0,0
15277398,11:45:00,11:45:00,3906,10,0,0
15277399,12:30:00,12:30:00,3906,0,0,0
15277399,12:32:00,12:32:00,3907,1,0,0
15277399,12:36:00,12:36:00,3910,2,0,0
15277399,12:39:00,12:39:00,3913,3,0,0
15277399,12:44:00,12:44:00,7186,4,0,0
15277399,12:53:00,12:53:00,4864,5,0,0
15277399,13:38:00,13:38:00,7090,6,0,0
15277399,13:40:00,13:40:00,7078,7,0,0
15277399,13:42:00,13:42:00,1352,8,0,0
15277399,13:44:00,13:44:00,1910,9,0,0
15277399,13:45:00,13:45:00,1297,10,0,0
15277400,11:30:00,11:30:00,6104,0,0,0
15277400,11:31:00,11:31:00,6102,1,0,0
15277400,11:32:00,11:32:00,6172,2,0,0
15277400,11:33:00,11:33:00,6167,3,0,0
15277400,11:34:00,11:34:00,6171,4,0,0
15277400,11:37:00,11:37:00,6179,5,0,0
15277400,12:10:00,12:10:00,7194,6,0,0
15277400,12:38:00,12:38:00,3949,7,0,0
15277400,12:47:00,12:47:00,3963,8,0,0
15277400,12:50:00,12:50:00,3968,9,0,0
15277400,12:52:00,12:52:00,3971,10,0,0
15277400,12:53:00,12:53:00,3974,11,0,0
15277400,12:54:00,12:54:00,3975,12,0,0
15277400,13:00:00,13:00:00,3906,13,0,0
15277401,15:00:00,15:00:00,3906,0,0,0
15277401,15:04:00,15:04:00,3913,1,0,0
15277401,15:05:00,15:05:00,3916,2,0,0
15277401,15:07:00,15:07:00,3919,3,0,0
15277401,15:09:00,15:09:00,3922,4,0,0
15277401,15:11:00,15:11:00,3928,5,0,0
15277401,15:20:00,15:20:00,3944,6,0,0
15277401,15:49:00,15:49:00,7194,7,0,0
15277401,16:23:00,16:23:00,6178,8,0,0
15277401,16:25:00,16:25:00,6370,9,0,0
15277401,16:28:00,16:28:00,6372,10,0,0
15277401,16:28:00,16:28:00,6345,11,0,0
15277401,16:30:00,16:30:00,6104,12,0,0
15277402,17:30:00,17:30:00,6104,0,0,0
15277402,17:31:00,17:31:00,6102,1,0,0
15277402,17:32:00,17:32:00,6172,2,0,0
15277402,17:33:00,17:33:00,6167,3,0,0
15277402,17:34:00,17:34:00,6171,4,0,0
15277402,17:37:00,17:37:00,6179,5,0,0
15277402,18:10:00,18:10:00,7194,6,0,0
15277402,18:38:00,18:38:00,3949,7,0,0
15277402,18:47:00,18:47:00,3963,8,0,0
15277402,18:50:00,18:50:00,3968,9,0,0
15277402,18:52:00,18:52:00,3971,10,0,0
15277402,18:53:00,18:53:00,3974,11,0,0
15277402,18:54:00,18:54:00,3975,12,0,0
15277402,19:00:00,19:00:00,3906,13,0,0
15277403,19:30:00,19:30:00,3906,0,0,0
15277403,19:34:00,19:34:00,3913,1,0,0
15277403,19:35:00,19:35:00,3916,2,0,0
15277403,19:37:00,19:37:00,3919,3,0,0
15277403,19:39:00,19:39:00,3922,4,0,0
15277403,19:41:00,19:41:00,3928,5,0,0
