trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
15335378,09:40:00,09:40:00,7840,1,0,0
15335378,09:41:00,09:41:00,8033,2,0,0
15335378,09:48:00,09:48:00,339,3,0,0
15335378,09:50:00,09:50:00,337,4,0,0
15335378,09:51:00,09:51:00,335,5,0,0
15335378,09:51:00,09:51:00,333,6,0,0
15335378,09:54:00,09:54:00,326,7,0,0
15335378,09:55:00,09:55:00,322,8,0,0
15335378,09:57:00,09:57:00,3,9,0,0
15335379,09:57:00,09:57:00,3,0,0,0
15335379,09:58:00,09:58:00,2702,1,0,0
15335379,09:59:00,09:59:00,53,2,0,0
15335379,10:01:00,10:01:00,7842,3,0,0
15335379,10:02:00,10:02:00,321,4,0,0
15335379,10:04:00,10:04:00,325,5,0,0
15335379,10:07:00,10:07:00,332,6,0,0
15335379,10:08:00,10:08:00,334,7,0,0
15335379,10:09:00,10:09:00,336,8,0,0
15335379,10:10:00,10:10:00,338,9,0,0
15335379,10:12:00,10:12:00,340,10,0,0
15335379,10:26:00,10:26:00,8036,11,0,0
15335379,10:29:00,10:29:00,8035,12,0,0
15335380,11:00:00,11:00:00,8035,0,0,0
15335380,11:00:00,11:00:00,7840,1,0,0
15335380,11:01:00,11:01:00,8033,2,0,0
15335380,11:08:00,11:08:00,339,3,0,0
15335380,11:10:00,11:10:00,337,4,0,0
15335380,11:11:00,11:11:00,335,5,0,0
15335380,11:11:00,11:11:00,333,6,0,0
15335380,11:14:00,11:14:00,326,7,0,0
15335380,11:15:00,11:15:00,322,8,0,0
15335380,11:17:00,11:17:00,3,9,0,0
15335381,11:17:00,11:17:00,3,0,0,0
15335381,11:18:00,11:18:00,2702,1,0,0
15335381,11:19:00,11:19:00,53,2,0,0
15335381,11:21:00,11:21:00,7842,3,0,0
15335381,11:22:00,11:22:00,321,4,0,0
15335381,11:24:00,11:24:00,325,5,0,0
15335381,11:27:00,11:27:00,332,6,0,0
15335381,11:28:00,11:28:00,334,7,0,0
15335381,11:29:00,11:29:00,336,8,0,0
15335381,11:30:00,11:30:00,338,9,0,0
15335381,11:32:00,11:32:00,340,10,0,0
15335381,11:46:00,11:46:00,8036,11,0,0
15335381,11:49:00,11:49:00,8035,12,0,0
15335382,12:00:00,12:00:00,8035,0,0,0
15335382,12:00:00,12:00:00,7840,1,0,0
15335382,12:01:00,12:01:00,8033,2,0,0
15335382,12:08:00,12:08:00,339,3,0,0
15335382,12:10:00,12:10:00,337,4,0,0
15335382,12:11:00,12:11:00,335,5,0,0
15335382,12:11:00,12:11:00,333,6,0,0
15335382,12:14:00,12:14:00,326,7,0,0
15335382,12:15:00,12:15:00,322,8,0,0
15335382,12:17:00,12:17:00,3,9,0,0
15335383,12:17:00,12:17:00,3,0,0,0
15335383,12:18:00,12:18:00,2702,1,0,0
15335383,12:19:00,12:19:00,53,2,0,0
15335383,12:21:00,12:21:00,7842,3,0,0
15335383,12:22:00,12:22:00,321,4,0,0
15335383,12:24:00,12:24:00,325,5,0,0
15335383,12:27:00,12:27:00,332,6,0,0
15335383,12:28:00,12:28:00,334,7,0,0
15335383,12:29:00,12:29:00,336,8,0,0
15335383,12:30:00,12:30:00,338,9,0,0
15335383,12:32:00,12:32:00,340,10,0,0
15335383,12:46:00,12:46:00,8036,11,0,0
15335383,12:49:00,12:49:00,8035,12,0,0
15335384,06:42:00,06:42:00,8035,0,0,0
15335384,06:42:00,06:42:00,7840,1,0,0
15335384,06:43:00,06:43:00,8033,2,0,0
15335384,06:53:00,06:53:00,339,3,0,0
15335384,06:55:00,06:55:00,337,4,0,0
15335384,06:56:00,06:56:00,335,5,0,0
15335384,06:57:00,06:57:00,333,6,0,0
15335384,07:00:00,07:00:00,326,7,0,0
15335384,07:02:00,07:02:00,322,8,0,0
15335384,07:04:00,07:04:00,3,9,0,0
15335385,07:04:00,07:04:00,3,0,0,0
15335385,07:05:00,07:05:00,2702,1,0,0
15335385,07:07:00,07:07:00,53,2,0,0
15335385,07:09:00,07:09:00,7842,3,0,0
15335385,07:10:00,07:10:00,321,4,0,0
15335385,07:13:00,07:13:00,325,5,0,0
15335385,07:16:00,07:16:00,332,6,0,0
15335385,07:17:00,07:17:00,334,7,0,0
15335385,07:18:00,07:18:00,336,8,0,0
15335385,07:19:00,07:19:00,338,9,0,0
15335385,07:21:00,07:21:00,340,10,0,0
15335385,07:39:00,07:39:00,8036,11,0,0
15335385,07:42:00,07:42:00,8035,12,0,0
15335386,07:45:00,07:45:00,8035,0,0,0
15335386,07:45:00,07:45:00,7840,1,0,0
15335386,07:46:00,07:46:00,8033,2,0,0
15335386,07:57:00,07:57:00,339,3,0,0
15335386,07:59:00,07:59:00,337,4,0,0
15335386,08:00:00,08:00:00,335,5,0,0
15335386,08:01:00,08:01:00,333,6,0,0
15335386,08:05:00,08:05:00,326,7,0,0
15335386,08:07:00,08:07:00,322,8,0,0
15335386,08:09:00,08:09:00,3,9,0,0
15335387,08:09:00,08:09:00,3,0,0,0
15335387,08:10:00,08:10:00,2702,1,0,0
15335387,08:11:00,08:11:00,53,2,0,0
15335387,08:14:00,08:14:00,7842,3,0,0
15335387,08:15:00,08:15:00,321,4,0,0
15335387,08:17:00,08:17:00,325,5,0,0
15335387,08:20:00,08:20:00,332,6,0,0
15335387,08:21:00,08:21:00,334,7,0,0
15335387,08:22:00,08:22:00,336,8,0,0
15335387,08:23:00,08:23:00,338,9,0,0
15335387,08:26:00,08:26:00,340,10,0,0
15335387,08:42:00,08:42:00,8036,11,0,0
15335387,08:45:00,08:45:00,8035,12,0,0
15335388,08:45:00,08:45:00,8035,0,0,0
15335388,08:45:00,08:45:00,7840,1,0,0
15335388,08:46:00,08:46:00,8033,2,0,0
15335388,08:55:00,08:55:00,339,3,0,0
15335388,08:56:00,08:56:00,337,4,0,0
15335388,08:58:00,08:58:00,335,5,0,0
15335388,08:59:00,08:59:00,333,6,0,0
15335388,09:01:00,09:01:00,326,7,0,0
15335388,09:03:00,09:03:00,322,8,0,0
15335388,09:05:00,09:05:00,3,9,0,0
15335389,09:05:00,09:05:00,3,0,0,0
15335389,09:06:00,09:06:00,2702,1,0,0
15335389,09:07:00,09:07:00,53,2,0,0
15335389,09:10:00,09:10:00,7842,3,0,0
15335389,09:10:00,09:10:00,321,4,0,0
15335389,09:13:00,09:13:00,325,5,0,0
15335389,09:16:00,09:16:00,332,6,0,0
15335389,09:16:00,09:16:00,334,7,0,0
15335389,09:17:00,09:17:00,336,8,0,0
15335389,09:19:00,09:19:00,338,9,0,0
15335389,09:21:00,09:21:00,340,10,0,0
15335389,09:36:00,09:36:00,8036,11,0,0
15335389,09:39:00,09:39:00,8035,12,0,0
15335390,10:40:00,10:40:00,8035,0,0,0
15335390,10:40:00,10:40:00,7840,1,0,0
15335390,10:41:00,10:41:00,8033,2,0,0
15335390,10:49:00,10:49:00,339,3,0,0
15335390,10:50:00,10:50:00,337,4,0,0
15335390,10:51:00,10:51:00,335,5,0,0
15335390,10:52:00,10:52:00,333,6,0,0
15335390,10:55:00,10:55:00,326,7,0,0
15335390,10:56:00,10:56:00,322,8,0,0
15335390,10:58:00,10:58:00,3,9,0,0
15335391,10:58:00,10:58:00,3,0,0,0
15335391,10:59:00,10:59:00,2702,1,0,0
15335391,11:00:00,11:00:00,53,2,0,0
15335391,11:03:00,11:03:00,7842,3,0,0
15335391,11:03:00,11:03:00,321,4,0,0
15335391,11:06:00,11:06:00,325,5,0,0
15335391,11:09:00,11:09:00,332,6,0,0
15335391,11:09:00,11:09:00,334,7,0,0
15335391,11:10:00,11:10:00,336,8,0,0
15335391,11:12:00,11:12:00,338,9,0,0
15335391,11:14:00,11:14:00,340,10,0,0
15335391,11:29:00,11:29:00,8036,11,0,0
15335391,11:32:00,11:32:00,8035,12,0,0
15335392,13:00:00,13:00:00,8035,0,0,0
15335392,13:00:00,13:00:00,7840,1,0,0
15335392,13:01:00,13:01:00,8033,2,0,0
15335392,13:08:00,13:08:00,339,3,0,0
15335392,13:10:00,13:10:00,337,4,0,0
15335392,13:11:00,13:11:00,335,5,0,0
15335392,13:11:00,13:11:00,333,6,0,0
15335392,13:14:00,13:14:00,326,7,0,0
15335392,13:15:00,13:15:00,322,8,0,0
15335392,13:17:00,13:17:00,3,9,0,0
15335393,13:17:00,13:17:00,3,0,0,0
15335393,13:18:00,13:18:00,2702,1,0,0
15335393,13:19:00,13:19:00,53,2,0,0
15335393,13:22:00,13:22:00,7842,3,0,0
15335393,13:22:00,13:22:00,321,4,0,0
15335393,13:25:00,13:25:00,325,5,0,0
15335393,13:28:00,13:28:00,332,6,0,0
15335393,13:29:00,13:29:00,334,7,0,0
15335393,13:30:00,13:30:00,336,8,0,0
15335393,13:31:00,13:31:00,338,9,0,0
15335393,13:33:00,13:33:00,340,10,0,0
15335393,13:49:00,13:49:00,8036,11,0,0
15335393,13:52:00,13:52:00,8035,12,0,0
15335394,14:04:00,14:04:00,8035,0,0,0
15335394,14:04:00,14:04:00,7840,1,0,0
15335394,14:05:00,14:05:00,8033,2,0,0
15335394,14:13:00,14:13:00,339,3,0,0
15335394,14:15:00,14:15:00,337,4,0,0
15335394,14:16:00,14:16:00,335,5,0,0
15335394,14:17:00,14:17:00,333,6,0,0
15335394,14:19:00,14:19:00,326,7,0,0
15335394,14:21:00,14:21:00,322,8,0,0
15335394,14:23:00,14:23:00,3,9,0,0
15335395,14:23:00,14:23:00,3,0,0,0
15335395,14:24:00,14:24:00,2702,1,0,0
15335395,14:25:00,14:25:00,53,2,0,0
15335395,14:28:00,14:28:00,7842,3,0,0
15335395,14:29:00,14:29:00,321,4,0,0
15335395,14:31:00,14:31:00,325,5,0,0
15335395,14:35:00,14:35:00,332,6,0,0
15335395,14:36:00,14:36:00,334,7,0,0
15335395,14:37:00,14:37:00,336,8,0,0
15335395,14:38:00,14:38:00,338,9,0,0
15335395,14:40:00,14:40:00,340,10,0,0
15335395,14:57:00,14:57:00,8036,11,0,0
15335395,15:00:00,15:00:00,8035,12,0,0
15335396,06:54:00,06:54:00,8035,0,0,0
15335396,06:54:00,06:54:00,7840,1,0,0
15335396,06:55:00,06:55:00,8033,2,0,0
15335396,07:05:00,07:05:00,339,3,0,0
15335396,07:07:00,07:07:00,337,4,0,0
15335396,07:08:00,07:08:00,335,5,0,0
15335396,07:09:00,07:09:00,333,6,0,0
15335396,07:12:00,07:12:00,326,7,0,0
15335396,07:14:00,07:14:00,322,8,0,0
15335396,07:16:00,07:16:00,3,9,0,0
15335397,07:16:00,07:16:00,3,0,0,0
15335397,07:17:00,07:17:00,2702,1,0,0
15335397,07:19:00,07:19:00,53,2,0,0
15335397,07:22:00,07:22:00,7842,3,0,0
15335397,07:22:00,07:22:00,321,4,0,0
15335397,07:25:00,07:25:00,325,5,0,0
15335397,07:29:00,07:29:00,332,6,0,0
15335397,07:30:00,07:30:00,334,7,0,0
15335397,07:31:00,07:31:00,336,8,0,0
15335397,07:32:00,07:32:00,338,9,0,0
15335397,07:34:00,07:34:00,340,10,0,0
15335397,07:53:00,07:53:00,8036,11,0,0
15335397,07:56:00,07:56:00,8035,12,0,0
15335398,08:00:00,08:00:00,8035,0,0,0
15335398,08:00:00,08:00:00,7840,1,0,0
15335398,08:01:00,08:01:00,8033,2,0,0
15335398,08:11:00,08:11:00,339,3,0,0
15335398,08:13:00,08:13:00,337,4,0,0
15335398,08:14:00,08:14:00,335,5,0,0
15335398,08:15:00,08:15:00,333,6,0,0
15335398,08:18:00,08:18:00,326,7,0,0
15335398,08:20:00,08:20:00,322,8,0,0
15335398,08:22:00,08:22:00,3,9,0,0
15335399,08:22:00,08:22:00,3,0,0,0
15335399,08:23:00,08:23:00,2702,1,0,0
15335399,08:25:00,08:25:00,53,2,0,0
15335399,08:27:00,08:27:00,7842,3,0,0
15335399,08:28:00,08:28:00,321,4,0,0
15335399,08:31:00,08:31:00,325,5,0,0
15335399,08:34:00,08:34:00,332,6,0,0
15335399,08:35:00,08:35:00,334,7,0,0
15335399,08:36:00,08:36:00,336,8,0,0
15335399,08:37:00,08:37:00,338,9,0,0
15335399,08:39:00,08:39:00,340,10,0,0
15335399,08:57:00,08:57:00,8036,11,0,0
15335399,09:00:00,09:00:00,8035,12,0,0
15335400,09:00:00,09:00:00,8035,0,0,0
15335400,09:00:00,09:00:00,7840,1,0,0
15335400,09:01:00,09:01:00,8033,2,0,0
15335400,09:09:00,09:09:00,339,3,0,0
15335400,09:10:00,09:10:00,337,4,0,0
15335400,09:11:00,09:11:00,335,5,0,0
15335400,09:12:00,09:12:00,333,6,0,0
15335400,09:15:00,09:15:00,326,7,0,0
15335400,09:16:00,09:16:00,322,8,0,0
15335400,09:18:00,09:18:00,3,9,0,0
15335401,09:18:00,09:18:00,3,0,0,0
15335401,09:19:00,09:19:00,2702,1,0,0
15335401,09:20:00,09:20:00,53,2,0,0
15335401,09:23:00,09:23:00,7842,3,0,0
15335401,09:23:00,09:23:00,321,4,0,0
15335401,09:25:00,09:25:00,325,5,0,0
15335401,09:28:00,09:28:00,332,6,0,0
15335401,09:29:00,09:29:00,334,7,0,0
15335401,09:30:00,09:30:00,336,8,0,0
15335401,09:31:00,09:31:00,338,9,0,0
15335401,09:33:00,09:33:00,340,10,0,0
15335401,09:48:00,09:48:00,8036,11,0,0
15335401,09:51:00,09:51:00,8035,12,0,0
15335402,10:00:00,10:00:00,8035,0,0,0
15335402,10:00:00,10:00:00,7840,1,0,0
15335402,10:01:00,10:01:00,8033,2,0,0
15335402,10:09:00,10:09:00,339,3,0,0
15335402,10:10:00,10:10:00,337,4,0,0
15335402,10:11:00,10:11:00,335,5,0,0
15335402,10:12:00,10:12:00,333,6,0,0
15335402,10:15:00,10:15:00,326,7,0,0
15335402,10:16:00,10:16:00,322,8,0,0
15335402,10:18:00,10:18:00,3,9,0,0
15335403,10:18:00,10:18:00,3,0,0,0
15335403,10:19:00,10:19:00,2702,1,0,0
15335403,10:20:00,10:20:00,53,2,0,0
15335403,10:23:00,10:23:00,7842,3,0,0
15335403,10:23:00,10:23:00,321,4,0,0
15335403,10:26:00,10:26:00,325,5,0,0
15335403,10:29:00,10:29:00,332,6,0,0
15335403,10:29:00,10:29:00,334,7,0,0
15335403,10:30:00,10:30:00,336,8,0,0
15335403,10:32:00,10:32:00,338,9,0,0
15335403,10:34:00,10:34:00,340,10,0,0
15335403,10:49:00,10:49:00,8036,11,0,0
15335403,10:52:00,10:52:00,8035,12,0,0
15335404,11:40:00,11:40:00,8035,0,0,0
15335404,11:40:00,11:40:00,7840,1,0,0
15335404,11:41:00,11:41:00,8033,2,0,0
15335404,11:48:00,11:48:00,339,3,0,0
15335404,11:50:00,11:50:00,337,4,0,0
15335404,11:51:00,11:51:00,335,5,0,0
15335404,11:51:00,11:51:00,333,6,0,0
15335404,11:54:00,11:54:00,326,7,0,0
15335404,11:55:00,11:55:00,322,8,0,0
15335404,11:57:00,11:57:00,3,9,0,0
15335405,11:57:00,11:57:00,3,0,0,0
15335405,11:58:00,11:58:00,2702,1,0,0
15335405,11:59:00,11:59:00,53,2,0,0
15335405,12:01:00,12:01:00,7842,3,0,0
15335405,12:02:00,12:02:00,321,4,0,0
15335405,12:04:00,12:04:00,325,5,0,0
15335405,12:07:00,12:07:00,332,6,0,0
15335405,12:08:00,12:08:00,334,7,0,0
15335405,12:09:00,12:09:00,336,8,0,0
15335405,12:10:00,12:10:00,338,9,0,0
15335405,12:12:00,12:12:00,340,10,0,0
15335405,12:26:00,12:26:00,8036,11,0,0
15335405,12:29:00,12:29:00,8035,12,0,0
15335406,12:40:00,12:40:00,8035,0,0,0
15335406,12:40:00,12:40:00,7840,1,0,0
15335406,12:41:00,12:41:00,8033,2,0,0
15335406,12:49:00,12:49:00,339,3,0,0
15335406,12:50:00,12:50:00,337,4,0,0
15335406,12:51:00,12:51:00,335,5,0,0
15335406,12:52:00,12:52:00,333,6,0,0
15335406,12:55:00,12:55:00,326,7,0,0
15335406,12:56:00,12:56:00,322,8,0,0
15335406,12:58:00,12:58:00,3,9,0,0
15335407,12:58:00,12:58:00,3,0,0,0
15335407,12:59:00,12:59:00,2702,1,0,0
15335407,13:00:00,13:00:00,53,2,0,0
15335407,13:03:00,13:03:00,7842,3,0,0
15335407,13:03:00,13:03:00,321,4,0,0
15335407,13:06:00,13:06:00,325,5,0,0
15335407,13:09:00,13:09:00,332,6,0,0
15335407,13:09:00,13:09:00,334,7,0,0
15335407,13:10:00,13:10:00,336,8,0,0
15335407,13:12:00,13:12:00,338,9,0,0
15335407,13:14:00,13:14:00,340,10,0,0
15335407,13:29:00,13:29:00,8036,11,0,0
15335407,13:32:00,13:32:00,8035,12,0,0
15335408,14:16:00,14:16:00,8035,0,0,0
15335408,14:16:00,14:16:00,7840,1,0,0
15335408,14:17:00,14:17:00,8033,2,0,0
15335408,14:26:00,14:26:00,339,3,0,0
15335408,14:27:00,14:27:00,337,4,0,0
15335408,14:29:00,14:29:00,335,5,0,0
15335408,14:30:00,14:30:00,333,6,0,0
15335408,14:32:00,14:32:00,326,7,0,0
15335408,14:34:00,14:34:00,322,8,0,0
15335408,14:36:00,14:36:00,3,9,0,0
15335409,14:36:00,14:36:00,3,0,0,0
15335409,14:37:00,14:37:00,2702,1,0,0
15335409,14:39:00,14:39:00,53,2,0,0
15335409,14:41:00,14:41:00,7842,3,0,0
15335409,14:42:00,14:42:00,321,4,0,0
15335409,14:45:00,14:45:00,325,5,0,0
15335409,14:48:00,14:48:00,332,6,0,0
15335409,14:49:00,14:49:00,334,7,0,0
15335409,14:50:00,14:50:00,336,8,0,0
15335409,14:52:00,14:52:00,338,9,0,0
15335409,14:54:00,14:54:00,340,10,0,0
15335409,15:12:00,15:12:00,8036,11,0,0
15335409,15:15:00,15:15:00,8035,12,0,0
15335410,07:06:00,07:06:00,8035,0,0,0
15335410,07:06:00,07:06:00,7840,1,0,0
15335410,07:07:00,07:07:00,8033,2,0,0
15335410,07:18:00,07:18:00,339,3,0,0
15335410,07:19:00,07:19:00,337,4,0,0
15335410,07:21:00,07:21:00,335,5,0,0
15335410,07:22:00,07:22:00,333,6,0,0
15335410,07:25:00,07:25:00,326,7,0,0
15335410,07:27:00,07:27:00,322,8,0,0
15335410,07:29:00,07:29:00,3,9,0,0
15335411,07:29:00,07:29:00,3,0,0,0
15335411,07:30:00,07:30:00,2702,1,0,0
15335411,07:32:00,07:32:00,53,2,0,0
15335411,07:34:00,07:34:00,7842,3,0,0
15335411,07:35:00,07:35:00,321,4,0,0
15335411,07:38:00,07:38:00,325,5,0,0
15335411,07:41:00,07:41:00,332,6,0,0
15335411,07:42:00,07:42:00,334,7,0,0
15335411,07:43:00,07:43:00,336,8,0,0
15335411,07:45:00,07:45:00,338,9,0,0
15335411,07:47:00,07:47:00,340,10,0,0
15335411,08:05:00,08:05:00,8036,11,0,0
15335411,08:08:00,08:08:00,8035,12,0,0
15335412,08:15:00,08:15:00,8035,0,0,0
15335412,08:15:00,08:15:00,7840,1,0,0
15335412,08:16:00,08:16:00,8033,2,0,0
15335412,08:27:00,08:27:00,339,3,0,0
15335412,08:29:00,08:29:00,337,4,0,0
15335412,08:30:00,08:30:00,335,5,0,0
15335412,08:31:00,08:31:00,333,6,0,0
15335412,08:35:00,08:35:00,326,7,0,0
15335412,08:37:00,08:37:00,322,8,0,0
15335412,08:39:00,08:39:00,3,9,0,0
15335413,08:39:00,08:39:00,3,0,0,0
15335413,08:40:00,08:40:00,2702,1,0,0
15335413,08:41:00,08:41:00,53,2,0,0
15335413,08:44:00,08:44:00,7842,3,0,0
15335413,08:44:00,08:44:00,321,4,0,0
15335413,08:47:00,08:47:00,325,5,0,0
15335413,08:50:00,08:50:00,332,6,0,0
15335413,08:51:00,08:51:00,334,7,0,0
15335413,08:52:00,08:52:00,336,8,0,0
15335413,08:53:00,08:53:00,338,9,0,0
15335413,08:55:00,08:55:00,340,10,0,0
15335413,09:11:00,09:11:00,8036,11,0,0
15335413,09:14:00,09:14:00,8035,12,0,0
15335414,09:20:00,09:20:00,8035,0,0,0
15335414,09:20:00,09:20:00,7840,1,0,0
15335414,09:21:00,09:21:00,8033,2,0,0
15335414,09:29:00,09:29:00,339,3,0,0
15335414,09:30:00,09:30:00,337,4,0,0
15335414,09:31:00,09:31:00,335,5,0,0
15335414,09:32:00,09:32:00,333,6,0,0
15335414,09:35:00,09:35:00,326,7,0,0
15335414,09:36:00,09:36:00,322,8,0,0
15335414,09:38:00,09:38:00,3,9,0,0
15335415,09:38:00,09:38:00,3,0,0,0
15335415,09:39:00,09:39:00,2702,1,0,0
15335415,09:40:00,09:40:00,53,2,0,0
15335415,09:42:00,09:42:00,7842,3,0,0
15335415,09:43:00,09:43:00,321,4,0,0
15335415,09:45:00,09:45:00,325,5,0,0
15335415,09:47:00,09:47:00,332,6,0,0
15335415,09:48:00,09:48:00,334,7,0,0
15335415,09:49:00,09:49:00,336,8,0,0
15335415,09:50:00,09:50:00,338,9,0,0
15335415,09:52:00,09:52:00,340,10,0,0
15335415,10:05:00,10:05:00,8036,11,0,0
15335415,10:08:00,10:08:00,8035,12,0,0
15335416,12:20:00,12:20:00,8035,0,0,0
15335416,12:20:00,12:20:00,7840,1,0,0
15335416,12:21:00,12:21:00,8033,2,0,0
15335416,12:28:00,12:28:00,339,3,0,0
15335416,12:30:00,12:30:00,337,4,0,0
15335416,12:31:00,12:31:00,335,5,0,0
15335416,12:31:00,12:31:00,333,6,0,0
15335416,12:34:00,12:34:00,326,7,0,0
15335416,12:35:00,12:35:00,322,8,0,0
15335416,12:37:00,12:37:00,3,9,0,0
15335417,12:37:00,12:37:00,3,0,0,0
15335417,12:38:00,12:38:00,2702,1,0,0
15335417,12:39:00,12:39:00,53,2,0,0
15335417,12:42:00,12:42:00,7842,3,0,0
15335417,12:42:00,12:42:00,321,4,0,0
15335417,12:45:00,12:45:00,325,5,0,0
15335417,12:48:00,12:48:00,332,6,0,0
15335417,12:49:00,12:49:00,334,7,0,0
15335417,12:50:00,12:50:00,336,8,0,0
15335417,12:51:00,12:51:00,338,9,0,0
15335417,12:53:00,12:53:00,340,10,0,0
15335417,13:09:00,13:09:00,8036,11,0,0
15335417,13:12:00,13:12:00,8035,12,0,0
15335418,13:52:00,13:52:00,8035,0,0,0
15335418,13:52:00,13:52:00,7840,1,0,0
15335418,13:53:00,13:53:00,8033,2,0,0
15335418,14:00:00,14:00:00,339,3,0,0
15335418,14:02:00,14:02:00,337,4,0,0
15335418,14:03:00,14:03:00,335,5,0,0
15335418,14:03:00,14:03:00,333,6,0,0
15335418,14:06:00,14:06:00,326,7,0,0
15335418,14:07:00,14:07:00,322,8,0,0
15335418,14:09:00,14:09:00,3,9,0,0
15335419,14:09:00,14:09:00,3,0,0,0
15335419,14:10:00,14:10:00,2702,1,0,0
15335419,14:11:00,14:11:00,53,2,0,0
15335419,14:14:00,14:14:00,7842,3,0,0
15335419,14:14:00,14:14:00,321,4,0,0
15335419,14:17:00,14:17:00,325,5,0,0
15335419,14:20:00,14:20:00,332,6,0,0
15335419,14:21:00,14:21:00,334,7,0,0
15335419,14:22:00,14:22:00,336,8,0,0
15335419,14:23:00,14:23:00,338,9,0,0
15335419,14:25:00,14:25:00,340,10,0,0
15335419,14:41:00,14:41:00,8036,11,0,0
15335419,14:44:00,14:44:00,8035,12,0,0
15335420,14:52:00,14:52:00,8035,0,0,0
15335420,14:52:00,14:52:00,7840,1,0,0
15335420,14:53:00,14:53:00,8033,2,0,0
15335420,15:02:00,15:02:00,339,3,0,0
15335420,15:03:00,15:03:00,337,4,0,0
15335420,15:05:00,15:05:00,335,5,0,0
15335420,15:06:00,15:06:00,333,6,0,0
15335420,15:08:00,15:08:00,326,7,0,0
15335420,15:10:00,15:10:00,322,8,0,0
15335420,15:12:00,15:12:00,3,9,0,0
15335421,07:18:00,07:18:00,8035,0,0,0
15335421,07:18:00,07:18:00,7840,1,0,0
15335421,07:19:00,07:19:00,8033,2,0,0
15335421,07:31:00,07:31:00,339,3,0,0
15335421,07:32:00,07:32:00,337,4,0,0
15335421,07:34:00,07:34:00,335,5,0,0
15335421,07:35:00,07:35:00,333,6,0,0
15335421,07:38:00,07:38:00,326,7,0,0
15335421,07:40:00,07:40:00,322,8,0,0
15335421,07:43:00,07:43:00,3,9,0,0
15335422,07:43:00,07:43:00,3,0,0,0
15335422,07:44:00,07:44:00,2702,1,0,0
15335422,07:45:00,07:45:00,53,2,0,0
15335422,07:48:00,07:48:00,7842,3,0,0
15335422,07:49:00,07:49:00,321,4,0,0
15335422,07:51:00,07:51:00,325,5,0,0
15335422,07:55:00,07:55:00,332,6,0,0
15335422,07:56:00,07:56:00,334,7,0,0
15335422,07:57:00,07:57:00,336,8,0,0
15335422,07:58:00,07:58:00,338,9,0,0
15335422,08:00:00,08:00:00,340,10,0,0
15335422,08:17:00,08:17:00,8036,11,0,0
15335422,08:20:00,08:20:00,8035,12,0,0
15335423,08:30:00,08:30:00,8035,0,0,0
15335423,08:30:00,08:30:00,7840,1,0,0
15335423,08:31:00,08:31:00,8033,2,0,0
15335423,08:41:00,08:41:00,339,3,0,0
15335423,08:43:00,08:43:00,337,4,0,0
15335423,08:44:00,08:44:00,335,5,0,0
15335423,08:45:00,08:45:00,333,6,0,0
15335423,08:48:00,08:48:00,326,7,0,0
15335423,08:50:00,08:50:00,322,8,0,0
15335423,08:52:00,08:52:00,3,9,0,0
