route_id,service_id,trip_id,trip_headsign,shape_id,direction_id
20100021,20636,15126230,Livadia,20100021,0
20390021,20636,15126231,LARNACA STATION,20390021,0
20390012,20636,15126232,KIVISILI,20390012,1
20390011,20636,15126233,LARNACA ST.,20390011,0
20390022,20636,15126234,KIVISILI,20390022,1
20390011,20636,15126235,LARNACA ST.,20390011,0
20390012,20636,15126236,KIVISILI,20390012,1
20120041,20636,15126237,Pyla,20120041,0
20120042,20636,15126238,Larnaca,20120042,1
20120041,20636,15126239,Pyla,20120041,0
20120042,20636,15126240,Larnaca,20120042,1
20120041,20636,15126241,Pyla,20120041,0
20120042,20636,15126242,Larnaca,20120042,1
20120041,20636,15126243,Pyla,20120041,0
20120042,20636,15126244,Larnaca,20120042,1
20170011,20636,15126245,LARNACA STATION,20170011,0
20170011,20636,15126246,LARNACA STATION,20170011,0
20170011,20636,15126247,LARNACA STATION,20170011,0
20350011,20636,15126248,RIZOELIA,20350011,0
20350012,20636,15126249,KOFINOU STATION,20350012,1
20410021,20636,15126250,Larnaca Station,20410021,0
20410012,20636,15126251,ATHIENOU,20410012,1
20410011,20636,15126252,LARNACA ST.,20410011,0
20410012,20636,15126253,ATHIENOU,20410012,1
20410011,20636,15126254,LARNACA ST.,20410011,0
20410022,20636,15126255,Athienou,20410022,1
20150021,20636,15126256,AIRPORT,20150021,0
20150012,20636,15126257,DEKELEIA,20150012,1
20150011,20636,15126258,AIRPORT,20150011,0
20150012,20636,15126259,DEKELEIA,20150012,1
20150011,20636,15126260,AIRPORT,20150011,0
20150012,20636,15126261,DEKELEIA,20150012,1
20150011,20636,15126262,AIRPORT,20150011,0
20150012,20636,15126263,DEKELEIA,20150012,1
20150031,20636,15126264,LARNACA STATION,20150031,0
20180011,20636,15126265,RIZOELIA,20180011,0
20180012,20636,15126266,Larnaca Station,20180012,1
20170011,20636,15126267,LARNACA STATION,20170011,0
20170011,20636,15126268,LARNACA STATION,20170011,0
20170011,20636,15126269,LARNACA STATION,20170011,0
20170011,20636,15126270,LARNACA STATION,20170011,0
20150021,20636,15126271,AIRPORT,20150021,0
20150012,20636,15126272,DEKELEIA,20150012,1
20150011,20636,15126273,AIRPORT,20150011,0
20150012,20636,15126274,DEKELEIA,20150012,1
20150011,20636,15126275,AIRPORT,20150011,0
20150012,20636,15126276,DEKELEIA,20150012,1
20150011,20636,15126277,AIRPORT,20150011,0
20150012,20636,15126278,DEKELEIA,20150012,1
20150031,20636,15126279,LARNACA STATION,20150031,0
20060011,20636,15126280,TERSEFANOU,20060011,0
20060012,20636,15126281,LARNACA STATION,20060012,1
20150021,20636,15126282,AIRPORT,20150021,0
20150012,20636,15126283,DEKELEIA,20150012,1
20150011,20636,15126284,AIRPORT,20150011,0
20150012,20636,15126285,DEKELEIA,20150012,1
20150011,20636,15126286,AIRPORT,20150011,0
20150012,20636,15126287,DEKELEIA,20150012,1
20150011,20636,15126288,AIRPORT,20150011,0
20150012,20636,15126289,DEKELEIA,20150012,1
20150031,20636,15126290,LARNACA STATION,20150031,0
20400022,20636,15126291,Larnaca Station,20400022,1
20400021,20636,15126292,Kofinou Station,20400021,0
20400022,20636,15126293,Larnaca Station,20400022,1
20400021,20636,15126294,Kofinou Station,20400021,0
20400022,20636,15126295,Larnaca Station,20400022,1
20400021,20636,15126296,Kofinou Station,20400021,0
20170011,20636,15126297,LARNACA STATION,20170011,0
20170011,20636,15126298,LARNACA STATION,20170011,0
20180011,20636,15126299,RIZOELIA,20180011,0
20180012,20636,15126300,Larnaca Station,20180012,1
20180011,20636,15126301,RIZOELIA,20180011,0
20180012,20636,15126302,Larnaca Station,20180012,1
20180011,20636,15126303,RIZOELIA,20180011,0
20180012,20636,15126304,Larnaca Station,20180012,1
20190011,20636,15126305,FAROS,20190011,0
20190022,20636,15126306,LARNACA STATION,20190022,1
20110011,20636,15126307,MALL via Drosia,20110011,0
20110012,20636,15126308,LARNACA STATION,20110012,1
20110011,20636,15126309,MALL via Drosia,20110011,0
20110012,20636,15126310,LARNACA STATION,20110012,1
20110011,20636,15126311,MALL via Drosia,20110011,0
20110012,20636,15126312,LARNACA STATION,20110012,1
20010011,20636,15126313,Aradippou,20010011,0
20010012,20636,15126314,Larnaca Station,20010012,1
20010011,20636,15126315,Aradippou,20010011,0
20010012,20636,15126316,Larnaca Station,20010012,1
20010011,20636,15126317,Aradippou,20010011,0
20010012,20636,15126318,Larnaca Station,20010012,1
20040011,20636,15126319,Troulloi,20040011,0
20040012,20636,15126320,Larnaca Station,20040012,1
20040011,20636,15126321,Troulloi,20040011,0
20040012,20636,15126322,Larnaca Station,20040012,1
20040011,20636,15126323,Troulloi,20040011,0
20040012,20636,15126324,Larnaca Station,20040012,1
20040011,20636,15126325,Troulloi,20040011,0
20040012,20636,15126326,Larnaca Station,20040012,1
20060011,20636,15126327,TERSEFANOU,20060011,0
20060012,20636,15126328,LARNACA STATION,20060012,1
20090011,20636,15126329,VERGINA,20090011,0
20090012,20636,15126330,LARNACA STATION,20090012,1
20000011,20636,15126331,Pervolia,20000011,0
20000012,20636,15126332,Larnaca Station,20000012,1
20000011,20636,15126333,Pervolia,20000011,0
20000012,20636,15126334,Larnaca Station,20000012,1
20100021,20636,15126335,Livadia,20100021,0
20150021,20636,15126336,AIRPORT,20150021,0
20150012,20636,15126337,DEKELEIA,20150012,1
20150011,20636,15126338,AIRPORT,20150011,0
20150012,20636,15126339,DEKELEIA,20150012,1
20150011,20636,15126340,AIRPORT,20150011,0
20150012,20636,15126341,DEKELEIA,20150012,1
20150011,20636,15126342,AIRPORT,20150011,0
20150012,20636,15126343,DEKELEIA,20150012,1
20150031,20636,15126344,LARNACA STATION,20150031,0
20050011,20636,15126345,OROKLINI,20050011,0
20050012,20636,15126346,Larnaca Station,20050012,1
20050011,20636,15126347,OROKLINI,20050011,0
20050012,20636,15126348,Larnaca Station,20050012,1
20160011,20636,15126349,ARADIPPOU,20160011,0
20160012,20636,15126350,LARNACA STATION,20160012,1
20160011,20636,15126351,ARADIPPOU,20160011,0
20160012,20636,15126352,LARNACA STATION,20160012,1
20160011,20636,15126353,ARADIPPOU,20160011,0
20160012,20636,15126354,LARNACA STATION,20160012,1
20110011,20636,15126355,MALL via Drosia,20110011,0
20110012,20636,15126356,LARNACA STATION,20110012,1
20090011,20636,15126357,VERGINA,20090011,0
20090012,20636,15126358,LARNACA STATION,20090012,1
20100021,20636,15126359,Livadia,20100021,0
20030011,20636,15126360,DROMOLAXIA,20030011,0
20030012,20636,15126361,Larnaca Station,20030012,1
20030011,20636,15126362,DROMOLAXIA,20030011,0
20030012,20636,15126363,Larnaca Station,20030012,1
20030011,20636,15126364,DROMOLAXIA,20030011,0
20030012,20636,15126365,Larnaca Station,20030012,1
20060011,20636,15126366,TERSEFANOU,20060011,0
20060012,20636,15126367,LARNACA STATION,20060012,1
20120041,20636,15126368,Pyla,20120041,0
20120042,20636,15126369,Larnaca,20120042,1
20120041,20636,15126370,Pyla,20120041,0
20120042,20636,15126371,Larnaca,20120042,1
20120041,20636,15126372,Pyla,20120041,0
20120042,20636,15126373,Larnaca,20120042,1
20170011,20636,15126374,LARNACA STATION,20170011,0
20170011,20636,15126375,LARNACA STATION,20170011,0
20080021,20636,15126376,Kamares-TradeZone,20080021,0
20170011,20636,15126377,LARNACA STATION,20170011,0
20090011,20636,15126378,VERGINA,20090011,0
20090012,20636,15126379,LARNACA STATION,20090012,1
20190011,20636,15126380,FAROS,20190011,0
20190022,20636,15126381,LARNACA STATION,20190022,1
20000011,20636,15126382,Pervolia,20000011,0
20000012,20636,15126383,Larnaca Station,20000012,1
20060011,20636,15126384,TERSEFANOU,20060011,0
20060012,20636,15126385,LARNACA STATION,20060012,1
20160011,20636,15126386,ARADIPPOU,20160011,0
20160012,20636,15126387,LARNACA STATION,20160012,1
20080021,20636,15126388,Kamares-TradeZone,20080021,0
20090011,20636,15126389,VERGINA,20090011,0
20090012,20636,15126390,LARNACA STATION,20090012,1
20090011,20636,15126391,VERGINA,20090011,0
20090012,20636,15126392,LARNACA STATION,20090012,1
20050011,20636,15126393,OROKLINI,20050011,0
20050012,20636,15126394,Larnaca Station,20050012,1
20050011,20636,15126395,OROKLINI,20050011,0
20050012,20636,15126396,Larnaca Station,20050012,1
20070011,20636,15126397,KALO CHORIO,20070011,0
20070012,20636,15126398,LARNACA STATION,20070012,1
20070021,20636,15126399,Kalo Chorio,20070021,0
20070012,20636,15126400,LARNACA STATION,20070012,1
20060011,20636,15126401,TERSEFANOU,20060011,0
20060012,20636,15126402,LARNACA STATION,20060012,1
20060011,20636,15126403,TERSEFANOU,20060011,0
20060012,20636,15126404,LARNACA STATION,20060012,1
20120041,20636,15126405,Pyla,20120041,0
20120042,20636,15126406,Larnaca,20120042,1
20120041,20636,15126407,Pyla,20120041,0
20120042,20636,15126408,Larnaca,20120042,1
20120041,20636,15126409,Pyla,20120041,0
20120042,20636,15126410,Larnaca,20120042,1
20120041,20636,15126411,Pyla,20120041,0
20120042,20636,15126412,Larnaca,20120042,1
20190011,20636,15126413,FAROS,20190011,0
20190022,20636,15126414,LARNACA STATION,20190022,1
20190011,20636,15126415,FAROS,20190011,0
20190022,20636,15126416,LARNACA STATION,20190022,1
20110011,20636,15126417,MALL via Drosia,20110011,0
20110012,20636,15126418,LARNACA STATION,20110012,1
20000011,20636,15126419,Pervolia,20000011,0
20000012,20636,15126420,Larnaca Station,20000012,1
20000011,20636,15126421,Pervolia,20000011,0
20000012,20636,15126422,Larnaca Station,20000012,1
20040011,20636,15126423,Troulloi,20040011,0
20040012,20636,15126424,Larnaca Station,20040012,1
20030011,20636,15126425,DROMOLAXIA,20030011,0
20030012,20636,15126426,Larnaca Station,20030012,1
20100021,20636,15126427,Livadia,20100021,0
20170011,20636,15126428,LARNACA STATION,20170011,0
20170011,20636,15126429,LARNACA STATION,20170011,0
20180011,20636,15126430,RIZOELIA,20180011,0
20180012,20636,15126431,Larnaca Station,20180012,1
20180011,20636,15126432,RIZOELIA,20180011,0
20180012,20636,15126433,Larnaca Station,20180012,1
20110011,20636,15126434,MALL via Drosia,20110011,0
20110012,20636,15126435,LARNACA STATION,20110012,1
20110011,20636,15126436,MALL via Drosia,20110011,0
20110012,20636,15126437,LARNACA STATION,20110012,1
20090011,20636,15126438,VERGINA,20090011,0
20090022,20636,15126439,Larnaca Station,20090022,1
20010011,20636,15126440,Aradippou,20010011,0
20010012,20636,15126441,Larnaca Station,20010012,1
20010011,20636,15126442,Aradippou,20010011,0
20010012,20636,15126443,Larnaca Station,20010012,1
20120041,20636,15126444,Pyla,20120041,0
20120042,20636,15126445,Larnaca,20120042,1
20120041,20636,15126446,Pyla,20120041,0
20120042,20636,15126447,Larnaca,20120042,1
20030011,20636,15126448,DROMOLAXIA,20030011,0
20030012,20636,15126449,Larnaca Station,20030012,1
20080021,20636,15126450,Kamares-TradeZone,20080021,0
20260011,20636,15126451,KOFINOU ST.,20260011,0
20260012,20636,15126452,MARI,20260012,1
20260011,20636,15126453,KOFINOU ST.,20260011,0
20260012,20636,15126454,MARI,20260012,1
20010011,20636,15126455,Aradippou,20010011,0
20010012,20636,15126456,Larnaca Station,20010012,1
20090011,20636,15126457,VERGINA,20090011,0
20090012,20636,15126458,LARNACA STATION,20090012,1
20090011,20636,15126459,VERGINA,20090011,0
20090012,20636,15126460,LARNACA STATION,20090012,1
20090011,20636,15126461,VERGINA,20090011,0
20090012,20636,15126462,LARNACA STATION,20090012,1
20090011,20636,15126463,VERGINA,20090011,0
20090012,20636,15126464,LARNACA STATION,20090012,1
20090011,20636,15126465,VERGINA,20090011,0
20090012,20636,15126466,LARNACA STATION,20090012,1
20090011,20636,15126467,VERGINA,20090011,0
20090012,20636,15126468,LARNACA STATION,20090012,1
20040011,20636,15126469,Troulloi,20040011,0
20040012,20636,15126470,Larnaca Station,20040012,1
20050011,20636,15126471,OROKLINI,20050011,0
20050012,20636,15126472,Larnaca Station,20050012,1
20050011,20636,15126473,OROKLINI,20050011,0
20050012,20636,15126474,Larnaca Station,20050012,1
20100021,20636,15126475,Livadia,20100021,0
20270011,20636,15126476,KOFINOU STATION,20270011,0
20270012,20636,15126477,MARONI,20270012,1
20270011,20636,15126478,KOFINOU STATION,20270011,0
20270012,20636,15126479,MARONI,20270012,1
20070011,20636,15126480,KALO CHORIO,20070011,0
20070012,20636,15126481,LARNACA STATION,20070012,1
20060011,20636,15126482,TERSEFANOU,20060011,0
20060012,20636,15126483,LARNACA STATION,20060012,1
20410011,20636,15126484,LARNACA ST.,20410011,0
20410012,20636,15126485,ATHIENOU,20410012,1
20410011,20636,15126486,LARNACA ST.,20410011,0
20410012,20636,15126487,ATHIENOU,20410012,1
20410011,20636,15126488,LARNACA ST.,20410011,0
20410012,20636,15126489,ATHIENOU,20410012,1
20000011,20636,15126490,Pervolia,20000011,0
20000012,20636,15126491,Larnaca Station,20000012,1
20000011,20636,15126492,Pervolia,20000011,0
20000012,20636,15126493,Larnaca Station,20000012,1
20100021,20636,15126494,Livadia,20100021,0
20040011,20636,15126495,Troulloi,20040011,0
20040012,20636,15126496,Larnaca Station,20040012,1
20030011,20636,15126497,DROMOLAXIA,20030011,0
20030012,20636,15126498,Larnaca Station,20030012,1
20160011,20636,15126499,ARADIPPOU,20160011,0
20160012,20636,15126500,LARNACA STATION,20160012,1
20160011,20636,15126501,ARADIPPOU,20160011,0
20160012,20636,15126502,LARNACA STATION,20160012,1
20160011,20636,15126503,ARADIPPOU,20160011,0
20160012,20636,15126504,LARNACA STATION,20160012,1
20160011,20636,15126505,ARADIPPOU,20160011,0
20160012,20636,15126506,LARNACA STATION,20160012,1
20160011,20636,15126507,ARADIPPOU,20160011,0
20160012,20636,15126508,LARNACA STATION,20160012,1
20170011,20636,15126509,LARNACA STATION,20170011,0
20170011,20636,15126510,LARNACA STATION,20170011,0
20330012,20636,15126511,LARNACA STATION,20330012,1
20330011,20636,15126512,ZYGI,20330011,0
20330012,20636,15126513,LARNACA STATION,20330012,1
20330011,20636,15126514,ZYGI,20330011,0
20380012,20636,15126515,LARNACA STATION,20380012,1
20380011,20636,15126516,ALAMINOS,20380011,0
20050011,20636,15126517,OROKLINI,20050011,0
20050012,20636,15126518,Larnaca Station,20050012,1
20190011,20636,15126519,FAROS,20190011,0
20190022,20636,15126520,LARNACA STATION,20190022,1
20370012,20636,15126521,LARNACA ST.,20370012,1
20370011,20636,15126522,DELIKIPOS,20370011,0
20370012,20636,15126523,LARNACA ST.,20370012,1
20370011,20636,15126524,DELIKIPOS,20370011,0
20010011,20636,15126525,Aradippou,20010011,0
20010012,20636,15126526,Larnaca Station,20010012,1
20010011,20636,15126527,Aradippou,20010011,0
20010012,20636,15126528,Larnaca Station,20010012,1
20150021,20636,15126529,AIRPORT,20150021,0
20150012,20636,15126530,DEKELEIA,20150012,1
20150011,20636,15126531,AIRPORT,20150011,0
20150012,20636,15126532,DEKELEIA,20150012,1
20150011,20636,15126533,AIRPORT,20150011,0
20150012,20636,15126534,DEKELEIA,20150012,1
20150011,20636,15126535,AIRPORT,20150011,0
20150012,20636,15126536,DEKELEIA,20150012,1
20150031,20636,15126537,LARNACA STATION,20150031,0
20080021,20636,15126538,Kamares-TradeZone,20080021,0
20080021,20636,15126539,Kamares-TradeZone,20080021,0
20080021,20636,15126540,Kamares-TradeZone,20080021,0
20080021,20636,15126541,Kamares-TradeZone,20080021,0
20080021,20636,15126542,Kamares-TradeZone,20080021,0
20100021,20636,15126543,Livadia,20100021,0
20100021,20636,15126544,Livadia,20100021,0
20100021,20636,15126545,Livadia,20100021,0
20100021,20636,15126546,Livadia,20100021,0
20100021,20636,15126547,Livadia,20100021,0
20120041,20636,15126548,Pyla,20120041,0
20120042,20636,15126549,Larnaca,20120042,1
20120041,20636,15126550,Pyla,20120041,0
20120042,20636,15126551,Larnaca,20120042,1
20180011,20636,15126552,RIZOELIA,20180011,0
20180012,20636,15126553,Larnaca Station,20180012,1
20180011,20636,15126554,RIZOELIA,20180011,0
20180012,20636,15126555,Larnaca Station,20180012,1
20010021,20636,15126556,Aradippou,20010021,0
20010022,20636,15126557,Larnaca Station,20010022,1
20030011,20636,15126558,DROMOLAXIA,20030011,0
20030012,20636,15126559,Larnaca Station,20030012,1
20040011,20636,15126560,Troulloi,20040011,0
20040012,20636,15126561,Larnaca Station,20040012,1
20040011,20636,15126562,Troulloi,20040011,0
20040012,20636,15126563,Larnaca Station,20040012,1
20060011,20636,15126564,TERSEFANOU,20060011,0
20060012,20636,15126565,LARNACA STATION,20060012,1
20060011,20636,15126566,TERSEFANOU,20060011,0
20060012,20636,15126567,LARNACA STATION,20060012,1
20150021,20636,15126568,AIRPORT,20150021,0
20150012,20636,15126569,DEKELEIA,20150012,1
20150011,20636,15126570,AIRPORT,20150011,0
20150012,20636,15126571,DEKELEIA,20150012,1
20150011,20636,15126572,AIRPORT,20150011,0
20150012,20636,15126573,DEKELEIA,20150012,1
20150011,20636,15126574,AIRPORT,20150011,0
20150012,20636,15126575,DEKELEIA,20150012,1
20150031,20636,15126576,LARNACA STATION,20150031,0
20000011,20636,15126577,Pervolia,20000011,0
20000012,20636,15126578,Larnaca Station,20000012,1
20070011,20636,15126579,KALO CHORIO,20070011,0
20070012,20636,15126580,LARNACA STATION,20070012,1
20120041,20636,15126581,Pyla,20120041,0
20120042,20636,15126582,Larnaca,20120042,1
20120041,20636,15126583,Pyla,20120041,0
20120042,20636,15126584,Larnaca,20120042,1
20120041,20636,15126585,Pyla,20120041,0
20120042,20636,15126586,Larnaca,20120042,1
20110011,20636,15126587,MALL via Drosia,20110011,0
20110012,20636,15126588,LARNACA STATION,20110012,1
20110011,20636,15126589,MALL via Drosia,20110011,0
20110012,20636,15126590,LARNACA STATION,20110012,1
20050011,20636,15126591,OROKLINI,20050011,0
20050012,20636,15126592,Larnaca Station,20050012,1
20150021,20636,15126593,AIRPORT,20150021,0
20150012,20636,15126594,DEKELEIA,20150012,1
20150011,20636,15126595,AIRPORT,20150011,0
20150012,20636,15126596,DEKELEIA,20150012,1
20150011,20636,15126597,AIRPORT,20150011,0
20150012,20636,15126598,DEKELEIA,20150012,1
20150011,20636,15126599,AIRPORT,20150011,0
20150012,20636,15126600,DEKELEIA,20150012,1
20150031,20636,15126601,LARNACA STATION,20150031,0
20080021,20636,15126602,Kamares-TradeZone,20080021,0
20060011,20636,15126603,TERSEFANOU,20060011,0
20060012,20636,15126604,LARNACA STATION,20060012,1
20150021,20636,15126605,AIRPORT,20150021,0
20150012,20636,15126606,DEKELEIA,20150012,1
20150011,20636,15126607,AIRPORT,20150011,0
20150012,20636,15126608,DEKELEIA,20150012,1
20150011,20636,15126609,AIRPORT,20150011,0
20150012,20636,15126610,DEKELEIA,20150012,1
20150031,20636,15126611,LARNACA STATION,20150031,0
20040011,20636,15126612,Troulloi,20040011,0
20040012,20636,15126613,Larnaca Station,20040012,1
20170011,20636,15126614,LARNACA STATION,20170011,0
20170011,20636,15126615,LARNACA STATION,20170011,0
20030011,20636,15126616,DROMOLAXIA,20030011,0
20030012,20636,15126617,Larnaca Station,20030012,1
20030011,20636,15126618,DROMOLAXIA,20030011,0
20030012,20636,15126619,Larnaca Station,20030012,1
20110011,20636,15126620,MALL via Drosia,20110011,0
20110012,20636,15126621,LARNACA STATION,20110012,1
20010021,20636,15126622,Aradippou,20010021,0
20010022,20636,15126623,Larnaca Station,20010022,1
20010011,20636,15126624,Aradippou,20010011,0
20010012,20636,15126625,Larnaca Station,20010012,1
20010011,20636,15126626,Aradippou,20010011,0
20010012,20636,15126627,Larnaca Station,20010012,1
20010011,20636,15126628,Aradippou,20010011,0
20010012,20636,15126629,Larnaca Station,20010012,1
20010011,20636,15126630,Aradippou,20010011,0
20010012,20636,15126631,Larnaca Station,20010012,1
20090011,20636,15126632,VERGINA,20090011,0
20090012,20636,15126633,LARNACA STATION,20090012,1
20070011,20636,15126634,KALO CHORIO,20070011,0
20070012,20636,15126635,LARNACA STATION,20070012,1
20070011,20636,15126636,KALO CHORIO,20070011,0
