route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
30280032,2,637,Panagia - Asprogia (village) - Kannaviou - Ag. Dimitrianos - Psathi - Polemi - Tsada - Karavella Station,,3,FF33CC,FFFFFF
30290011,2,638,Ag. Dimitrianos - Milia - Drinia - Drimou - Simou - Lasa - Fiti - Kritou Marottou - Ag. Dimitrianos,,3,DF32FF,FFFFFF
30300011,2,639,Karavella Station - Tsada - Kallepia - Letimpou - Lemona - Choulou,,3,0000A0,FFFFFF
30300012,2,639,Choulou - Lemona - Letimpou - Kallepia - Tsada (Main Road) - Karavella Station,,3,0000A0,FFFFFF
30310011,2,640,Polis Chrysochous - Steni - Peristerona - Filousa - Lysos,,3,8080FF,FFFFFF
30310012,2,640,Lysos - Filousa - Peristerona - Steni - Polis Chrysochous,,3,8080FF,FFFFFF
30320011,2,641,Polis Chrysochous - Terra - Kritou Terra - Inia - Droushia - Arodes - Kathikas - Theletra - Karavella Station,,3,400080,FFFFFF
30320012,2,641,Paphos - Theletra - Kathikas - Arodes - Droushia - Inia - Kritou Terra - Terra - Polis Chrysochous,,3,400080,FFFFFF
30330011,2,643A,Pachyammos - Pomos - Nea Dimmata - Ag. Marina - Argaka - Polis Chrysochous,,3,808040,000000
30330012,2,643A,Polis Chrysochous - Argaka - Ag. Marina - Nea Dimmata - Pomos - Pachyammos,,3,808040,000000
30340011,2,643B,Pachyammos - Pomos - Nea Dimmata - Ag. Marina - Pano Gialia - Argaka - Pano Argaka - Polis Chrysochous,,3,FF0000,FFFFFF
30340012,2,643B,Polis Chrysochous - Pano Argaka - Argaka - Pano Gialia - Ag. Marina - Nea Dimmata - Pomos - Pachyammos,,3,FF0000,FFFFFF
30350011,2,645,Polis Chrysochous - Chrysochou - Goudi - Choli - Skoulli - Giolou - Stroumbi - Tsada - Karavella Station,,3,FFFF80,000000
30350012,2,645,Karavella Station - Tsada - Stroumbi - Giolou - Skoulli - Choli - Goudi - Chrysochou - Polis Chrysochous,,3,FFFF80,000000
30350021,2,645,Polis Chrysochous - Chrysochou - Goudi - Choli - Skoulli - Giolou - Stroumbi - Tsada - Government Offices - Karavella St,,3,FFFF80,000000
30350022,2,645,Karavella St.- Government Offices - Tsada - Stroumbi - Giolou - Skoulli - Choli - Goudi - Chrysochou - Polis Chrysochous,,3,FFFF80,000000
30350031,2,645,Polis Chrysochous - Polis Schools - Chrysochou - Goudi - Choli - Skoulli - Giolou - Stroumbi - Tsada - Karavella St.,,3,FFFF80,000000
30350032,2,645,Karavella St. - Tsada - Stroumbi - Giolou - Skoulli - Choli - Goudi - Chrysochou - Polis Schools - Polis Chrysochous,,3,FFFF80,000000
30360011,2,646,Polis Chrysochous - Chrysochou - Goudi - Skoulli - Choli - Akourdalia - Miliou - Giolou,,3,FF80FF,000000
30360012,2,646,Giolou - Miliou - Akourdalia - Choli - Skoulli - Goudi - Chrysochou - Polis Chrysochous,,3,FF80FF,000000
30370011,2,647,Polis Chrysochous - Prodromi - Androlykou,,3,0000FF,FFFFFF
30370012,2,647,Androlykou - Prodromi - Polis Chrysochous,,3,0000FF,FFFFFF
30380011,2,648,Coral Bay - Pegia - Kathikas - Arodes - Inia - Droushia - Polis Chrysochous,,3,800080,FFFFFF
30380012,2,648,Polis Chrysochous - Droushia - Inia - Arodes - Kathikas - Pegia - Coral Bay,,3,800080,FFFFFF
30390011,2,649,Polis Chrysochous - Chrysochou - Skoulli - Giolou - Stroumpi - Tsada - L. Mesogis - Geroskipou - Timi - Pafos Airport,,3,A05A01,FFFFFF
30390012,2,649,Pafos Airport - Timi - Geroskipou - L. Mesogis - Tsada - Stroumpi - Giolou - Skoulli - Chrysochou - Polis Chrysochous,,3,A05A01,FFFFFF
30400011,2,621,Polis Chrysochous - Polis Hospital,,3,007324,FFFFFF
30400012,2,621,Polis Hospital - Polis Chrysochous,,3,007324,FFFFFF
30410011,2,607B,Karavella Station  - Chloraka - Lemba - Κissonerga - Pegeia (Akoursos),,3,8C008C,FFFFFF
30410012,2,607B,Pegeia (Akoursos) - Κissonerga -  Lemba  - Chloraka - Karavella,,3,8C008C,FFFFFF
30420011,2,616B,Coral Bay - Sea Caves - Agios Georgios Pegias,,3,800080,FFFFFF
30420012,2,616B,Agios Georgios Pegias -  Sea Caves - Coral Bay,,3,800080,FFFFFF
