route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
40230012,4,704A,Agia Napa - Xylofagou - E.A.C. Dhekelia,,3,824100,FFFFFF
40240011,4,704B,Xylotympou - Ormideia - Xylofagou - Agia Napa,,3,FF6EBE,000000
40240012,4,704B,Agia Napa - Xylofagou - Ormideia - Xylotympou,,3,FF6EBE,000000
40250011,4,704C,Xylofagou - Agia Napa,,3,E6554B,FFFFFF
40250012,4,704C,Agia Napa - Xylofagou,,3,E6554B,FFFFFF
40260011,4,701A,Xylofagou - Liopetri - Sotira - Paralimni - Famagusta General Hospital,,3,8282FF,FFFFFF
40260012,4,701A,Paralimni - Sotira - Liopetri - Xylofagou,,3,8282FF,FFFFFF
40270011,4,712A,Paralimni - Gen. Hospital - Deryneia - Frenaros - Vrysoulles - Xylotympou - Larnaka - New Hospital,,3,0000E1,FFFFFF
40280011,4,714A,Paralimni-Famagusta Hospital-Deryneia-Sotira-Liopetri-Xylofagou-Dhekelia-Larnaka-New Hospital-Metropolis Mall,,3,EB46C8,FFFFFF
40290011,4,702A,Xylotympou - Dasaki Achnas - Avgorou - Liopetri -Frenaros - Deryneia - Famagusta General Hospital - Paralimni,,3,69AA55,FFFFFF
40290012,4,702A,Paralimni - Famagusta General Hospital - Deryneia - Frenaros - Liopetri - Avgorou - Dasaki Achnas - Xylotympou,,3,69AA55,FFFFFF
40300012,4,707,Paralimni - Deryneia - Frenaros - Vrysoulles - Avgorou,,3,008000,FFFFFF
40310011,4,709A,Vrysoulles - Frenaros - Deryneia - Paralimni - Agia Napa,,3,0080C0,FFFFFF
40320011,4,705A,Avgorou - Frenaros - Sotira - Agia Napa,,3,808040,000000
